Symbol,Date,Open,High,Low,Close,Volume
AACG,08-May-2020,0.8,0.8,0.74,0.7499,12700
AAL,08-May-2020,9.78,10.15,9.68,10.14,59649700
AAME,08-May-2020,1.72,1.79,1.72,1.79,1400
AAOI,08-May-2020,10.79,11.04,10.11,10.19,2428700
AAON,08-May-2020,49.07,50.36,48.09,48.94,337400
AAPL,08-May-2020,305.64,310.35,304.29,310.13,33511900
AAWW,08-May-2020,38.34,38.99,37.3,38.68,801800
AAXJ,08-May-2020,64.11,64.69,63.99,64.55,1133900
AAXN,08-May-2020,77.29,86.48,76.5314,86.13,3493200
ABCB,08-May-2020,22.54,23.46,21.895,23.45,531700
ABEO,08-May-2020,2.35,2.77,2.3,2.69,2486100
ABIO,08-May-2020,3.98,3.98,3.78,3.98,15000
ABMD,08-May-2020,188.14,190.28,185.7553,187.07,389800
ABTX,08-May-2020,23.5,24.22,23.5,24.13,95400
ABUS,08-May-2020,1.44,1.45,1.31,1.35,668900
ACAD,08-May-2020,49.75,52.465,49.01,50.72,2000900
ACAM,08-May-2020,10.065,10.065,10.05,10.065,2600
ACAMU,08-May-2020,10.25,10.25,10.25,10.25,1000
ACAMW,08-May-2020,0.45,0.45,0.45,0.45,0
ACBI,08-May-2020,11.45,11.76,11.425,11.72,81400
ACER,08-May-2020,2.63,2.81,2.47,2.81,92900
ACGL,08-May-2020,25.14,26.01,24.92,25.95,3114300
ACGLO,08-May-2020,24.4,24.59,24.36,24.57,13100
ACGLP,08-May-2020,24,24.1099,23.8,23.82,57100
ACHC,08-May-2020,25.22,26.7,24.92,26.55,656400
ACHV,08-May-2020,0.4179,0.44,0.4,0.42,1609500
ACIA,08-May-2020,68.63,69.015,68.55,68.785,608800
ACIU,08-May-2020,7.59,7.87,7.39,7.74,51600
ACIW,08-May-2020,27.25,27.96,26.83,27,703400
ACLS,08-May-2020,26,26.94,25.65,26.245,375900
ACMR,08-May-2020,43.62,47.64,43.35,46.66,707800
ACNB,08-May-2020,23.11,25.1288,22.59,24.61,32900
ACOR,08-May-2020,0.81,0.8295,0.7605,0.7874,2456300
ACRS,08-May-2020,1.39,1.43,1.34,1.42,246800
ACRX,08-May-2020,1.55,1.56,1.49,1.55,829500
ACST,08-May-2020,0.65,0.68,0.6455,0.6617,1382200
ACT,08-May-2020,21.88,21.9599,21.88,21.9197,600
ACTG,08-May-2020,2.43,2.49,2.36,2.45,196300
ACWI,08-May-2020,68.94,69.34,68.73,69.26,3530800
ACWX,08-May-2020,40,40.29,39.9801,40.22,2013200
ADAP,08-May-2020,3.61,5,3.54,4.44,3186000
ADBE,08-May-2020,370,371.0999,365.41,367.51,2548300
ADES,08-May-2020,7.02,7.68,6.97,7.46,252400
ADI,08-May-2020,107.12,109.87,106.5,109.83,1286200
ADIL,08-May-2020,1.32,1.43,1.32,1.335,11300
ADILW,08-May-2020,0.19,0.19,0.19,0.19,0
ADMA,08-May-2020,2.7,2.7,2.37,2.415,6326700
ADMP,08-May-2020,0.5,0.5198,0.4602,0.5037,1543000
ADMS,08-May-2020,3.48,3.48,2.99,3,637900
ADP,08-May-2020,149.57,149.78,144.72,146,1738400
ADPT,08-May-2020,36.07,36.62,35.51,36.04,733500
ADRE,08-May-2020,35.6,36.11,35.6,36.0535,13300
ADRO,08-May-2020,3.03,3.07,2.9,2.93,238400
ADSK,08-May-2020,186,187.1575,183.25,184.29,1005400
ADTN,08-May-2020,12,12,11.13,11.385,793000
ADUS,08-May-2020,84.22,84.4299,81.82,82.61,104200
ADVM,08-May-2020,20.05,20.42,19.37,19.59,1040600
ADXN,08-May-2020,8.16,8.29,7.28,7.28,3300
ADXS,08-May-2020,0.72,0.75,0.69,0.729,1226000
AEGN,08-May-2020,14.38,14.49,14.06,14.19,71300
AEHR,08-May-2020,1.64,1.69,1.57,1.6,51900
AEIS,08-May-2020,60.45,63.06,60.45,62.93,235200
AEMD,08-May-2020,1.35,1.39,1.18,1.32,444300
AERI,08-May-2020,14.77,16.11,14.54,15.27,808500
AESE,08-May-2020,1.76,1.91,1.7246,1.9,96600
AEY,08-May-2020,2.25,2.31,2.1501,2.21,55700
AEYE,08-May-2020,7.99,8,7.5,7.99,48500
AEZS,08-May-2020,1.11,1.119,1.03,1.05,338400
AFH,08-May-2020,0.45,0.45,0.4,0.418,90000
AFIN,08-May-2020,7.07,7.55,6.96,7.46,353500
AFINP,08-May-2020,19.3456,19.37,19.2,19.245,12200
AFMD,08-May-2020,2.2,2.3,2.2,2.26,444500
AFYA,08-May-2020,21,21.45,20.4227,21.4,279000
AGBA,08-May-2020,10.1,10.1,10.1,10.1,4000
AGBAW,08-May-2020,0.06,0.06,0.06,0.06,0
AGEN,08-May-2020,2.53,2.62,2.49,2.53,1246600
AGFS,08-May-2020,1.95,2.28,1.95,2.22,84700
AGFSW,08-May-2020,0.045,0.05,0.02,0.0448,200600
AGIO,08-May-2020,39.46,40.76,39.26,39.61,504100
AGLE,08-May-2020,8.11,8.72,7.98,8.25,227100
AGMH,08-May-2020,19.49,19.74,19.49,19.74,2600
AGNC,08-May-2020,12.75,12.82,12.61,12.705,7025000
AGNCM,08-May-2020,22.7,22.88,22.6076,22.77,70100
AGNCN,08-May-2020,23.26,23.4,23.25,23.32,40200
AGNCO,08-May-2020,22.55,22.6,22.335,22.49,34200
AGNCP,08-May-2020,21.6,21.8,21.52,21.56,46000
AGRX,08-May-2020,2.46,2.6497,2.42,2.59,1985200
AGTC,08-May-2020,4.26,4.34,3.925,4.08,242300
AGYS,08-May-2020,18.5,18.85,17.98,18.72,169300
AGZD,08-May-2020,46.33,46.68,46.33,46.44,3700
AHCO,08-May-2020,15.57,17.29,15,16.405,104300
AHPI,08-May-2020,11.96,12.0123,11.23,11.49,143300
AIA,08-May-2020,59.4,59.96,59.34,59.58,575400
AIH,08-May-2020,8.97,9.57,8.81,8.99,146900
AIHS,08-May-2020,0.4,0.42,0.39,0.4046,55500
AIKI,08-May-2020,0.734,0.7598,0.7159,0.7432,2115800
AIMC,08-May-2020,27.58,28.3,27.06,28.12,454600
AIMT,08-May-2020,17.73,18.06,17.4,17.56,830900
AINV,08-May-2020,8.74,8.87,8.62,8.78,326400
AIQ,08-May-2020,18.38,18.5994,18.34,18.5113,10900
AIRG,08-May-2020,8.14,8.75,8.14,8.68,36900
AIRR,08-May-2020,21.53,21.59,21.37,21.5729,13500
AIRT,08-May-2020,11.47,11.8604,11.01,11.0375,2000
AIRTP,08-May-2020,21.35,21.35,21.35,21.35,0
AIRTW,08-May-2020,0.07,0.0896,0.07,0.07,600
AKAM,08-May-2020,101.52,101.81,100.35,101.15,1213300
